2022-06-18 13:21:33.014 0 0 0 2 1 0 1 1 1 Accel-X-Y-Z(m/s^2) 0.05 3.94 -8.77 Magnetic-X-Y-Z(gauss) 12.74 3.92 19.52 Gyro-X-Y-Z(dps) 0.10 0.07 0.03

2022-06-18 13:21:33.035 0 0 0 0 0 1 1 1 1 Accel-X-Y-Z(m/s^2) 0.06 3.95 -8.69 Magnetic-X-Y-Z(gauss) 11.98 3.33 19.46 Gyro-X-Y-Z(dps) 0.12 0.14 0.05

2022-06-18 13:21:33.058 0 0 0 1 0 1 1 1 1 Accel-X-Y-Z(m/s^2) 0.02 4.19 -8.64 Magnetic-X-Y-Z(gauss) 12.04 3.39 19.87 Gyro-X-Y-Z(dps) 0.13 0.18 0.05

2022-06-18 13:21:33.082 0 0 0 1 1 2 1 1 1 Accel-X-Y-Z(m/s^2) -0.12 4.21 -8.59 Magnetic-X-Y-Z(gauss) 12.04 3.68 20.22 Gyro-X-Y-Z(dps) 0.12 0.13 0.00

2022-06-18 13:21:33.105 0 0 0 0 0 1 1 1 0 Accel-X-Y-Z(m/s^2) -0.11 4.20 -8.62 Magnetic-X-Y-Z(gauss) 12.10 3.10 19.87 Gyro-X-Y-Z(dps) 0.09 0.06 -0.01

2022-06-18 13:21:33.129 0 0 0 1 1 1 1 0 1 Accel-X-Y-Z(m/s^2) -0.10 4.11 -8.73 Magnetic-X-Y-Z(gauss) 12.04 2.86 19.40 Gyro-X-Y-Z(dps) 0.07 -0.01 0.02

2022-06-18 13:21:33.153 0 0 0 0 1 1 1 0 1 Accel-X-Y-Z(m/s^2) -0.01 4.11 -8.66 Magnetic-X-Y-Z(gauss) 11.81 3.27 20.69 Gyro-X-Y-Z(dps) 0.06 -0.04 0.01

2022-06-18 13:21:33.177 0 0 0 0 1 0 1 0 1 Accel-X-Y-Z(m/s^2) 0.01 3.96 -8.73 Magnetic-X-Y-Z(gauss) 11.75 3.33 19.40 Gyro-X-Y-Z(dps) 0.06 -0.03 -0.00

2022-06-18 13:21:33.201 0 0 0 0 1 0 1 1 0 Accel-X-Y-Z(m/s^2) 0.06 3.89 -8.71 Magnetic-X-Y-Z(gauss) 11.69 3.92 19.64 Gyro-X-Y-Z(dps) 0.06 -0.02 0.01

2022-06-18 13:21:33.225 0 0 0 1 0 1 1 0 1 Accel-X-Y-Z(m/s^2) 0.09 4.04 -8.82 Magnetic-X-Y-Z(gauss) 12.22 3.68 19.40 Gyro-X-Y-Z(dps) 0.09 0.01 0.02

2022-06-18 13:21:33.249 0 0 0 1 0 1 1 1 1 Accel-X-Y-Z(m/s^2) 0.03 4.16 -8.69 Magnetic-X-Y-Z(gauss) 12.33 3.68 20.11 Gyro-X-Y-Z(dps) 0.09 0.09 0.07

2022-06-18 13:21:33.273 0 0 0 0 0 1 0 1 1 Accel-X-Y-Z(m/s^2) -0.05 4.24 -8.54 Magnetic-X-Y-Z(gauss) 12.16 3.51 20.11 Gyro-X-Y-Z(dps) 0.09 0.06 0.09

2022-06-18 13:21:33.297 0 0 0 1 0 0 1 1 1 Accel-X-Y-Z(m/s^2) 0.00 4.09 -8.63 Magnetic-X-Y-Z(gauss) 11.46 3.51 19.46 Gyro-X-Y-Z(dps) 0.07 0.03 0.11

2022-06-18 13:21:33.321 0 0 0 1 1 0 0 1 1 Accel-X-Y-Z(m/s^2) 0.01 4.08 -8.62 Magnetic-X-Y-Z(gauss) 11.86 3.62 20.05 Gyro-X-Y-Z(dps) 0.06 0.01 0.10

2022-06-18 13:21:33.345 0 0 0 1 1 1 1 0 0 Accel-X-Y-Z(m/s^2) -0.06 4.15 -8.54 Magnetic-X-Y-Z(gauss) 11.92 3.45 20.40 Gyro-X-Y-Z(dps) 0.06 0.02 0.10

2022-06-18 13:21:33.369 0 0 0 1 2 2 1 1 1 Accel-X-Y-Z(m/s^2) -0.24 4.06 -8.61 Magnetic-X-Y-Z(gauss) 11.98 3.39 19.75 Gyro-X-Y-Z(dps) 0.04 -0.05 0.14

2022-06-18 13:21:33.393 0 0 0 0 0 4 0 0 1 Accel-X-Y-Z(m/s^2) -0.25 3.97 -8.67 Magnetic-X-Y-Z(gauss) 11.81 3.45 20.05 Gyro-X-Y-Z(dps) 0.01 -0.10 0.11

2022-06-18 13:21:33.416 0 0 0 1 1 1 0 1 0 Accel-X-Y-Z(m/s^2) 0.06 3.98 -8.56 Magnetic-X-Y-Z(gauss) 11.34 4.21 20.40 Gyro-X-Y-Z(dps) 0.07 -0.13 0.01

2022-06-18 13:21:33.439 0 0 0 1 1 2 2 1 1 Accel-X-Y-Z(m/s^2) 0.14 4.01 -8.76 Magnetic-X-Y-Z(gauss) 12.10 3.92 19.58 Gyro-X-Y-Z(dps) 0.06 -0.14 -0.04

2022-06-18 13:21:33.463 0 0 0 1 0 2 1 0 0 Accel-X-Y-Z(m/s^2) 0.31 4.11 -8.69 Magnetic-X-Y-Z(gauss) 12.04 4.03 19.40 Gyro-X-Y-Z(dps) 0.09 -0.04 -0.06

2022-06-18 13:21:33.487 0 0 0 2 0 1 0 0 1 Accel-X-Y-Z(m/s^2) 0.14 4.08 -8.68 Magnetic-X-Y-Z(gauss) 11.81 3.86 19.46 Gyro-X-Y-Z(dps) 0.08 0.03 -0.01

2022-06-18 13:21:33.511 0 0 0 1 1 2 1 1 2 Accel-X-Y-Z(m/s^2) 0.24 4.03 -8.56 Magnetic-X-Y-Z(gauss) 12.16 4.09 19.87 Gyro-X-Y-Z(dps) 0.08 0.03 0.02

2022-06-18 13:21:33.535 0 0 0 1 0 0 1 0 0 Accel-X-Y-Z(m/s^2) 0.29 4.00 -8.68 Magnetic-X-Y-Z(gauss) 12.16 3.92 20.05 Gyro-X-Y-Z(dps) 0.08 0.02 0.10

2022-06-18 13:21:33.559 0 0 0 1 1 1 1 1 0 Accel-X-Y-Z(m/s^2) 0.08 3.98 -8.88 Magnetic-X-Y-Z(gauss) 12.33 4.03 19.11 Gyro-X-Y-Z(dps) 0.12 0.10 0.03

2022-06-18 13:21:33.583 0 0 0 1 1 0 1 1 1 Accel-X-Y-Z(m/s^2) 0.29 3.93 -8.78 Magnetic-X-Y-Z(gauss) 11.75 3.80 19.35 Gyro-X-Y-Z(dps) 0.17 0.25 -0.12

2022-06-18 13:21:33.607 0 0 0 1 1 1 1 0 0 Accel-X-Y-Z(m/s^2) -0.17 3.93 -8.59 Magnetic-X-Y-Z(gauss) 11.69 4.09 19.58 Gyro-X-Y-Z(dps) 0.12 0.19 0.01

2022-06-18 13:21:33.631 0 0 0 1 0 1 1 1 0 Accel-X-Y-Z(m/s^2) -0.01 3.98 -8.69 Magnetic-X-Y-Z(gauss) 12.10 3.45 19.40 Gyro-X-Y-Z(dps) 0.14 0.13 0.06

2022-06-18 13:21:33.655 0 0 0 0 1 0 1 1 1 Accel-X-Y-Z(m/s^2) -0.15 4.14 -8.69 Magnetic-X-Y-Z(gauss) 11.98 3.62 19.75 Gyro-X-Y-Z(dps) 0.13 0.14 0.04

2022-06-18 13:21:33.679 0 0 0 0 0 0 1 3 1 Accel-X-Y-Z(m/s^2) -0.11 4.13 -8.52 Magnetic-X-Y-Z(gauss) 11.63 3.51 19.46 Gyro-X-Y-Z(dps) 0.12 0.13 0.00

2022-06-18 13:21:33.703 0 0 0 1 1 1 1 1 0 Accel-X-Y-Z(m/s^2) -0.16 4.15 -8.56 Magnetic-X-Y-Z(gauss) 11.34 3.27 19.52 Gyro-X-Y-Z(dps) 0.11 0.08 0.00

2022-06-18 13:21:33.727 0 0 0 1 1 0 1 1 0 Accel-X-Y-Z(m/s^2) -0.11 4.19 -8.54 Magnetic-X-Y-Z(gauss) 11.51 3.16 19.40 Gyro-X-Y-Z(dps) 0.08 0.01 0.01

2022-06-18 13:21:33.751 0 0 0 0 1 1 1 0 0 Accel-X-Y-Z(m/s^2) -0.06 4.06 -8.60 Magnetic-X-Y-Z(gauss) 10.99 3.39 19.58 Gyro-X-Y-Z(dps) 0.06 -0.05 -0.02

2022-06-18 13:21:33.775 0 0 0 1 1 0 1 1 1 Accel-X-Y-Z(m/s^2) 0.05 3.99 -8.76 Magnetic-X-Y-Z(gauss) 11.63 3.27 19.35 Gyro-X-Y-Z(dps) 0.07 -0.06 -0.02

2022-06-18 13:21:33.798 0 0 0 1 2 0 0 1 1 Accel-X-Y-Z(m/s^2) -0.06 4.06 -8.70 Magnetic-X-Y-Z(gauss) 11.51 3.57 18.76 Gyro-X-Y-Z(dps) 0.08 -0.04 -0.01

2022-06-18 13:21:33.822 0 0 0 1 1 1 1 1 1 Accel-X-Y-Z(m/s^2) 0.07 4.00 -8.70 Magnetic-X-Y-Z(gauss) 11.63 3.27 19.17 Gyro-X-Y-Z(dps) 0.09 0.01 0.02

2022-06-18 13:21:33.846 0 0 0 1 1 1 0 1 1 Accel-X-Y-Z(m/s^2) 0.04 4.13 -8.66 Magnetic-X-Y-Z(gauss) 11.34 3.27 19.35 Gyro-X-Y-Z(dps) 0.11 0.10 0.02

2022-06-18 13:21:33.870 0 0 0 2 0 1 1 0 1 Accel-X-Y-Z(m/s^2) -0.02 4.03 -8.74 Magnetic-X-Y-Z(gauss) 11.51 3.80 19.52 Gyro-X-Y-Z(dps) 0.11 0.13 0.02

2022-06-18 13:21:33.894 0 0 0 0 1 3 2 0 1 Accel-X-Y-Z(m/s^2) -0.09 4.07 -8.52 Magnetic-X-Y-Z(gauss) 11.28 3.39 19.40 Gyro-X-Y-Z(dps) 0.11 0.12 0.04

2022-06-18 13:21:33.918 0 0 0 1 1 1 1 1 0 Accel-X-Y-Z(m/s^2) -0.05 4.13 -8.60 Magnetic-X-Y-Z(gauss) 11.22 4.09 20.69 Gyro-X-Y-Z(dps) 0.11 0.09 0.04

2022-06-18 13:21:33.941 0 0 0 1 1 1 0 1 1 Accel-X-Y-Z(m/s^2) -0.19 4.04 -8.58 Magnetic-X-Y-Z(gauss) 11.16 3.04 19.99 Gyro-X-Y-Z(dps) 0.09 0.06 0.03

2022-06-18 13:21:33.965 0 0 0 2 1 0 1 0 1 Accel-X-Y-Z(m/s^2) -0.20 3.97 -8.57 Magnetic-X-Y-Z(gauss) 11.10 3.16 19.40 Gyro-X-Y-Z(dps) 0.08 0.02 -0.00

2022-06-18 13:21:33.989 0 0 0 1 0 0 1 1 1 Accel-X-Y-Z(m/s^2) -0.10 4.02 -8.70 Magnetic-X-Y-Z(gauss) 11.34 3.68 19.17 Gyro-X-Y-Z(dps) 0.08 0.01 -0.00

2022-06-18 13:21:34.013 0 0 0 1 1 0 2 0 0 Accel-X-Y-Z(m/s^2) -0.09 4.13 -8.59 Magnetic-X-Y-Z(gauss) 11.40 3.51 19.87 Gyro-X-Y-Z(dps) 0.08 -0.01 0.00

2022-06-18 13:21:34.037 0 0 0 1 1 1 0 1 1 Accel-X-Y-Z(m/s^2) -0.06 4.21 -8.66 Magnetic-X-Y-Z(gauss) 10.99 3.39 19.93 Gyro-X-Y-Z(dps) 0.08 0.01 -0.00

2022-06-18 13:21:34.061 0 0 0 1 2 1 1 0 0 Accel-X-Y-Z(m/s^2) -0.06 4.09 -8.58 Magnetic-X-Y-Z(gauss) 11.10 3.45 20.16 Gyro-X-Y-Z(dps) 0.08 0.02 -0.00

2022-06-18 13:21:34.085 0 0 0 1 1 1 1 1 0 Accel-X-Y-Z(m/s^2) -0.01 4.27 -8.56 Magnetic-X-Y-Z(gauss) 10.87 3.21 19.93 Gyro-X-Y-Z(dps) 0.08 0.04 0.01

2022-06-18 13:21:34.108 0 0 0 1 1 0 1 1 1 Accel-X-Y-Z(m/s^2) 0.02 4.12 -8.70 Magnetic-X-Y-Z(gauss) 11.05 2.98 20.51 Gyro-X-Y-Z(dps) 0.09 0.05 0.01

2022-06-18 13:21:34.132 0 0 0 1 1 0 1 1 0 Accel-X-Y-Z(m/s^2) -0.10 4.13 -8.59 Magnetic-X-Y-Z(gauss) 11.22 3.68 19.99 Gyro-X-Y-Z(dps) 0.08 0.06 0.01

2022-06-18 13:21:34.156 0 0 0 1 1 2 2 1 1 Accel-X-Y-Z(m/s^2) -0.16 3.96 -8.59 Magnetic-X-Y-Z(gauss) 11.69 3.33 18.94 Gyro-X-Y-Z(dps) 0.07 0.01 0.00

2022-06-18 13:21:34.180 0 0 0 1 1 0 2 1 1 Accel-X-Y-Z(m/s^2) -0.19 3.93 -8.59 Magnetic-X-Y-Z(gauss) 11.10 3.45 19.46 Gyro-X-Y-Z(dps) 0.08 -0.00 0.01

2022-06-18 13:21:34.204 0 0 0 0 0 2 2 0 0 Accel-X-Y-Z(m/s^2) -0.04 3.99 -8.73 Magnetic-X-Y-Z(gauss) 11.22 3.74 19.75 Gyro-X-Y-Z(dps) 0.09 0.02 0.01

2022-06-18 13:21:34.228 0 0 0 1 1 1 1 1 1 Accel-X-Y-Z(m/s^2) 0.02 4.19 -8.69 Magnetic-X-Y-Z(gauss) 11.34 3.45 19.64 Gyro-X-Y-Z(dps) 0.09 0.05 0.01

2022-06-18 13:21:34.251 0 0 0 0 0 0 2 0 0 Accel-X-Y-Z(m/s^2) -0.05 4.21 -8.61 Magnetic-X-Y-Z(gauss) 10.81 3.74 19.75 Gyro-X-Y-Z(dps) 0.10 0.07 0.03

2022-06-18 13:21:34.275 0 0 0 0 1 1 1 1 1 Accel-X-Y-Z(m/s^2) -0.04 4.18 -8.64 Magnetic-X-Y-Z(gauss) 10.46 3.39 19.75 Gyro-X-Y-Z(dps) 0.10 0.08 0.02

2022-06-18 13:21:34.299 0 0 0 1 1 0 1 1 0 Accel-X-Y-Z(m/s^2) -0.19 4.17 -8.46 Magnetic-X-Y-Z(gauss) 11.46 3.21 20.16 Gyro-X-Y-Z(dps) 0.10 0.08 0.02

2022-06-18 13:21:34.323 0 0 0 2 1 1 1 1 0 Accel-X-Y-Z(m/s^2) -0.16 4.14 -8.57 Magnetic-X-Y-Z(gauss) 10.75 3.62 19.35 Gyro-X-Y-Z(dps) 0.08 0.05 0.01

2022-06-18 13:21:34.347 0 0 0 1 0 2 1 1 1 Accel-X-Y-Z(m/s^2) -0.08 4.11 -8.66 Magnetic-X-Y-Z(gauss) 10.75 3.74 20.16 Gyro-X-Y-Z(dps) 0.08 0.00 -0.00

2022-06-18 13:21:34.371 0 0 0 1 0 1 0 0 0 Accel-X-Y-Z(m/s^2) -0.13 4.06 -8.76 Magnetic-X-Y-Z(gauss) 10.34 3.68 20.40 Gyro-X-Y-Z(dps) 0.09 0.02 0.00

2022-06-18 13:21:34.395 0 0 0 1 1 0 1 1 2 Accel-X-Y-Z(m/s^2) -0.04 4.11 -8.61 Magnetic-X-Y-Z(gauss) 11.16 3.74 19.64 Gyro-X-Y-Z(dps) 0.10 0.03 0.01

2022-06-18 13:21:34.419 0 0 0 1 0 1 1 0 1 Accel-X-Y-Z(m/s^2) -0.11 4.05 -8.60 Magnetic-X-Y-Z(gauss) 10.87 3.86 19.75 Gyro-X-Y-Z(dps) 0.10 0.03 -0.00

2022-06-18 13:21:34.443 0 0 0 2 0 0 1 0 0 Accel-X-Y-Z(m/s^2) -0.07 4.14 -8.54 Magnetic-X-Y-Z(gauss) 11.16 3.16 19.17 Gyro-X-Y-Z(dps) 0.10 0.03 -0.00

2022-06-18 13:21:34.467 0 0 0 1 4 1 0 1 1 Accel-X-Y-Z(m/s^2) -0.07 4.17 -8.58 Magnetic-X-Y-Z(gauss) 11.16 3.80 19.81 Gyro-X-Y-Z(dps) 0.09 0.03 0.00

2022-06-18 13:21:34.491 0 0 0 1 0 0 1 1 1 Accel-X-Y-Z(m/s^2) -0.05 4.16 -8.49 Magnetic-X-Y-Z(gauss) 11.10 3.33 19.58 Gyro-X-Y-Z(dps) 0.08 0.04 0.01

2022-06-18 13:21:34.514 0 0 0 1 1 0 1 1 0 Accel-X-Y-Z(m/s^2) -0.04 4.13 -8.59 Magnetic-X-Y-Z(gauss) 11.51 3.68 20.11 Gyro-X-Y-Z(dps) 0.07 0.02 0.00

2022-06-18 13:21:34.538 0 0 0 1 1 0 1 0 0 Accel-X-Y-Z(m/s^2) -0.04 4.14 -8.70 Magnetic-X-Y-Z(gauss) 11.10 3.80 20.16 Gyro-X-Y-Z(dps) 0.08 0.03 0.00

2022-06-18 13:21:34.562 0 0 0 1 0 1 1 1 0 Accel-X-Y-Z(m/s^2) -0.18 4.10 -8.61 Magnetic-X-Y-Z(gauss) 11.10 4.21 19.64 Gyro-X-Y-Z(dps) 0.09 0.05 0.01

2022-06-18 13:21:34.586 0 0 0 1 1 1 1 1 1 Accel-X-Y-Z(m/s^2) -0.14 4.07 -8.59 Magnetic-X-Y-Z(gauss) 11.28 3.80 19.70 Gyro-X-Y-Z(dps) 0.09 0.06 0.02

