2022-12-03 12:22:11.528 0 0 0 4 4 4 3 3 2 Accel-X-Y-Z(m/s^2) 0.32 -7.60 -6.14 Magnetic-X-Y-Z(gauss) 11.28 44.24 51.84 Gyro-X-Y-Z(dps) -0.04 0.06 -0.05

2022-12-03 12:22:11.557 0 0 0 5 3 3 3 3 3 Accel-X-Y-Z(m/s^2) 0.30 -7.60 -6.05 Magnetic-X-Y-Z(gauss) 12.10 44.13 51.61 Gyro-X-Y-Z(dps) -0.05 -0.01 -0.02

2022-12-03 12:22:11.592 0 0 0 3 3 3 3 3 4 Accel-X-Y-Z(m/s^2) 0.28 -7.55 -6.14 Magnetic-X-Y-Z(gauss) 11.75 44.54 51.55 Gyro-X-Y-Z(dps) -0.03 0.00 -0.03

2022-12-03 12:22:11.628 0 0 0 4 3 3 4 3 3 Accel-X-Y-Z(m/s^2) 0.41 -7.56 -6.02 Magnetic-X-Y-Z(gauss) 12.27 43.83 50.56 Gyro-X-Y-Z(dps) -0.05 -0.03 -0.03

2022-12-03 12:22:11.664 0 0 0 3 3 3 3 3 3 Accel-X-Y-Z(m/s^2) 0.34 -7.56 -6.21 Magnetic-X-Y-Z(gauss) 12.39 44.59 50.96 Gyro-X-Y-Z(dps) -0.07 0.02 -0.05

2022-12-03 12:22:11.700 0 0 0 4 4 4 3 3 3 Accel-X-Y-Z(m/s^2) 0.34 -7.50 -6.16 Magnetic-X-Y-Z(gauss) 11.63 43.95 51.49 Gyro-X-Y-Z(dps) -0.07 -0.01 -0.02

2022-12-03 12:22:11.735 0 0 0 3 4 4 3 3 3 Accel-X-Y-Z(m/s^2) 0.17 -7.45 -6.09 Magnetic-X-Y-Z(gauss) 11.69 44.13 51.49 Gyro-X-Y-Z(dps) -0.05 0.04 -0.03

2022-12-03 12:22:11.771 0 0 0 4 4 2 3 3 3 Accel-X-Y-Z(m/s^2) 0.13 -7.53 -6.02 Magnetic-X-Y-Z(gauss) 11.57 44.13 51.43 Gyro-X-Y-Z(dps) -0.08 -0.02 -0.31

2022-12-03 12:22:11.807 0 0 0 3 3 3 3 4 3 Accel-X-Y-Z(m/s^2) 0.39 -7.57 -6.20 Magnetic-X-Y-Z(gauss) 11.75 44.13 51.96 Gyro-X-Y-Z(dps) -0.08 -0.02 -0.03

2022-12-03 12:22:11.843 0 0 0 4 3 3 4 4 4 Accel-X-Y-Z(m/s^2) 0.16 -7.46 -6.25 Magnetic-X-Y-Z(gauss) 11.57 44.42 51.61 Gyro-X-Y-Z(dps) -0.07 -0.02 -0.02

2022-12-03 12:22:11.878 0 0 0 3 4 4 4 4 4 Accel-X-Y-Z(m/s^2) 0.37 -7.49 -6.11 Magnetic-X-Y-Z(gauss) 11.81 43.89 51.55 Gyro-X-Y-Z(dps) -0.09 -0.02 -0.03

