2022-12-03 12:19:47.494 0 0 0 3 3 3 3 3 3 Accel-X-Y-Z(m/s^2) -3.82 -2.84 8.31 Magnetic-X-Y-Z(gauss) -44.59 40.33 -5.67 Gyro-X-Y-Z(dps) 1.02 0.68 0.32

2022-12-03 12:19:47.527 0 0 0 3 3 3 3 3 3 Accel-X-Y-Z(m/s^2) -3.52 -2.66 9.02 Magnetic-X-Y-Z(gauss) -44.36 41.79 -6.66 Gyro-X-Y-Z(dps) 0.66 0.24 0.48

2022-12-03 12:19:47.563 0 0 0 4 3 3 3 3 2 Accel-X-Y-Z(m/s^2) -4.31 -3.13 9.55 Magnetic-X-Y-Z(gauss) -43.54 42.72 -5.73 Gyro-X-Y-Z(dps) 0.40 0.07 0.29

2022-12-03 12:19:47.598 0 0 0 3 4 3 3 3 4 Accel-X-Y-Z(m/s^2) -3.47 -3.07 8.74 Magnetic-X-Y-Z(gauss) -43.95 43.89 -5.61 Gyro-X-Y-Z(dps) 0.26 -0.01 0.19

2022-12-03 12:19:47.634 0 0 0 3 3 4 3 3 3 Accel-X-Y-Z(m/s^2) -3.87 -3.66 8.82 Magnetic-X-Y-Z(gauss) -44.13 44.48 -5.73 Gyro-X-Y-Z(dps) 0.57 -0.40 0.35

2022-12-03 12:19:47.670 0 0 0 3 3 4 4 3 3 Accel-X-Y-Z(m/s^2) -3.47 -3.88 8.99 Magnetic-X-Y-Z(gauss) -44.18 45.24 -4.79 Gyro-X-Y-Z(dps) 0.20 -0.31 0.18

2022-12-03 12:19:47.706 0 0 0 3 3 3 3 3 4 Accel-X-Y-Z(m/s^2) -3.63 -3.88 8.11 Magnetic-X-Y-Z(gauss) -44.83 45.06 -3.92 Gyro-X-Y-Z(dps) 0.39 -0.64 0.25

2022-12-03 12:19:47.740 0 0 0 3 3 3 3 3 3 Accel-X-Y-Z(m/s^2) -4.12 -4.40 8.43 Magnetic-X-Y-Z(gauss) -44.83 46.52 -2.40 Gyro-X-Y-Z(dps) 0.28 -1.20 0.54

2022-12-03 12:19:47.776 0 0 0 4 3 3 2 4 3 Accel-X-Y-Z(m/s^2) -4.86 -3.65 8.13 Magnetic-X-Y-Z(gauss) -45.41 46.76 0.53 Gyro-X-Y-Z(dps) 0.17 -1.40 0.14

